name,sell_price,sell_listings
Fire Tribunal Arms,$0.03,242
Fire Tribunal Helm,$0.03,167
Fire Tribunal Set,$0.14,161
Fire Tribunal Shield,$0.03,226
Fire Tribunal Shoulders,$0.03,135
Fire Tribunal Sword,$0.03,301
Fire Tribunal Tabard,$0.03,241
Fire-Blessed Mail of the Drake Set,$0.04,175
Fireborn Odachi,$0.76,194
Firebreather of the Voyager,$0.03,628
Fireflight Scion,$3.53,72
Firestarter,$0.18,93
Firestarter Fuel Cannister,$0.03,1122
Firestarter Gas Mask,$0.03,796
Firestarter Gas Pump,$0.03,1534
Firestarter Loading Screen,$0.03,2264
First Arrival Dota 2 Tournament Season 1,$12.48,1
First Dawn,$0.03,318
First Night of the Summer Child,$2.31,33
First of the Flood,$0.27,813
FirstGameTV DOTA 2 CUP,$0.19,34
FirstGameTV Dota 2 Cup Tournament Bundle,$4.07,7
Fishing Halberd,$0.04,147
Fishy Frillhawk,$0.11,162
Fistful of Snowballs,$0.03,199
FJB-EG Online Tournament #2,$5.57,3
Flags of the Equine Emissary,$0.03,1588
Flags of the Thunder Ram,$0.03,456
Flail of Omexe,$0.03,706
Flail of the Burning Nightmare,$0.07,60
Flail of the Death Charge,$0.04,70
Flail of the Drunken Cask,$0.07,104
Flail of the Elemental Imperator,$0.17,74
Flail of the Elemental Realms,$0.04,144
Flail of the Great Elder,$0.07,85
Flail of the Iron Will,$0.09,64
Flame Bat,$0.03,1795
Flames of Prosperity,$0.03,1393
Flames of Prosperity Set,$0.13,122
Flames of the Fireflight Scion,$0.05,143
Flamestitched Suitings Bandana,$0.03,1053
Flamestitched Suitings Cape,$0.03,817
Flamestitched Suitings Set,$0.03,178
Flamestitched Suitings Wrap and Molotov,$0.03,1362
Flaming Hair of Blaze Armor,$0.11,175
Flaming Scepter of Ancestral Luck,$0.04,203
Flare of the Mechanised Pilgrim,$0.03,543
Flared Wooden Crest,$0.03,437
Flares of the Solar Divine,$0.03,1013
Flask of Little Big 'Un,$0.03,274
Flask of the Convicts,$0.03,195
Flesh Ripper,$0.06,78
Flight of Epiphany,$0.10,1043
Flight of the Crescent Moon,$0.04,186
Flight of the Jade Phoenix,$0.04,69
Flight of the Marauding Pyro,$1.40,25
Flight of the Marauding Pyro Loading Screen,$0.03,133
Flight of the Sparrowhawk Set,$0.03,162
Flight of the Undying Light,$1.26,101
Flight of the Valkyrie,$0.23,117
Flight of the Valkyrie Loading Screen,$0.03,1024
Flightless Dod,$0.13,102
Flightless Fury,$1.75,84
Flightless Fury Loading Screen,$0.03,315
Flintlock of the Divine Anchor,$0.18,188
Floathide Bands of the Shoreline Sapper,$0.04,877
Floathide Belt of the Shoreline Sapper,$0.05,946
Flockheart's Gamble,$29.79,106
Flockheart's Gamble Bundle,$48.02,16
Floe's Tower Ward,$1.27,43
Floodmask,$3.12,97
Flourishing Lodestar,$3.27,97
Flow of the Flowering Shade,$0.20,135
Flower Staff of the Peace-Bringer,$0.14,135
Flowering Shade,$10.93,65
Flowering Shade Loading Screen,$0.03,187
Flowering Treant,$0.87,25
Fluted Guard of the Moon Rider,$0.03,484
Fluted Guard of the Swordmaster,$0.03,381
Fluttering Amethyst,$0.51,64
Fluttering Amethyst Loading Screen,$0.03,280
Fluttering Bonus Cache,$19.98,11
Fluttering Cache,$9.40,11
Fluttering Mortis,$1.08,65
Flying Desolation,$0.42,99
Focal Resonance,$4.84,59
Focus of Resonant Vibrance,$0.03,252
Fogged Autograph Avatar - The International 2021,$0.07,36
Foliage of Eldritch Gnarl,$0.03,1245
Forbidden Knowledge,$1.10,121
Force Hook,$3.23,28
Force of Spirit,$15.22,11
Force Staff,$0.03,304
Forest Faun,$1.65,16
Forest Hermit Set,$0.04,170
Foreteller's Adorn,$0.03,1908
Foreteller's Drapes,$0.03,1153
Foreteller's Garment,$0.03,1630
Foreteller's Haircomb,$0.03,922
Foreteller's Oath,$4.43,14
Foreteller's Oath Loading Screen,$0.03,444
Foreteller's Robes Set,$0.03,199
Forge of Iron Will,$5.75,7
Forge of Iron Will Loading Screen,$0.03,176
Forged in Demons' Blood Set,$1.81,19
Forgemaster's Apron,$0.08,198
Forgemaster's Armlet,$0.05,180
Forgemaster's Hammer,$0.06,149
Forgemaster's Mask,$0.03,204
Forgotten Epoch,$2.71,43
Forgotten Renegade,$10.00,23
Forgotten Tactician,$0.98,116
Forgotten Tactician Loading Screen,$0.03,554
Form of Ambry,$1.70,25
Form of Eternal Purgatory,$0.35,165
Form of the Atniw,$0.03,1683
Form of the Baleful Hollow,$0.08,130
Form of the Blood Moon,$3.64,47
Form of the Dark Wood,$0.07,76
Form of the Fervid Monarch,$11.24,3
Form of the Great Calamity,$0.06,166
Form of the Great Grey,$0.03,310
Form of the Great Grey Set,$0.08,141
Form of the Grey Ghost,$0.10,120
Form of the Monument of Ruin,$0.16,80
Form of the Onyx Grove,$0.76,10
Form of the Umbral Descent,$0.04,159
Form of the Wolf Hunter,$0.04,400
Formed Alloy Apron,$0.03,800
Formed Alloy Blades,$0.05,156
Formed Alloy Flask,$0.03,167
Formed Alloy Goggles,$0.03,247
Formed Alloy Pauldrons,$0.04,122
Formed Alloy Set,$0.19,69
Formed Alloy Wristplates,$0.03,193
Forsaken Beauty Set,$0.10,72
Fortune of the Five Houses,$0.18,1739
Fortune's Coin,$0.09,87
Fortune's Tout,$0.28,1279
Forward to Victory Cup 2,$8.55,1
Forward To Victory cup 3,$29.64,1
Foulfell Corruptor,$34.98,27
Foulfell Corruptor Loading Screen,$0.20,40
Foulfell Shard,$3.28,159
Four-Fangs the Swordbreaker,$0.04,202
Fowl of the Stormcharge Dragoon,$15.90,14
Fractal Horns of Inner Abysm,$22.95,667
Fractured Sword,$0.57,30
Fragbite Masters,$4.00,2
Fragbite Masters 2014,$2.83,3
Fraidy Jack,$0.15,161
Franglerfish Watcher,$0.52,26
Frankie Autograph Avatar - The International 2021,$0.12,49
Free to Play Collector's Pack,$10.00,24
FreeAgain Autograph Avatar - The International 2021,$0.55,14
Freestyle Dota 1x1,$4.61,2
Freya,$0.03,460
Friend of the West,$0.14,87
Frightful Revelries,$0.62,189
Frightful Revelries Bracers,$0.04,222
Frightful Revelries Hood,$0.17,226
Frightful Revelries Legs,$0.12,275
Frightful Revelries Tail,$0.05,152
Frightful Revelries Wings,$0.05,170
Fringe of the Plaguemonger,$0.13,44
Frost Auburn Hideaway,$0.66,102
Frost Avalanche,$27.42,159
Frost Avalanche Bundle,$36.99,17
Frost of Elder Convergence,$0.58,52
Frost Owl's Beacon,$0.42,26
Frost Shard Armlets,$0.03,448
Frost Shard Crown,$0.03,527
Frost Shard Pauldrons,$0.04,204
Frost Spikes,$0.06,200
Frost Touched Cleaver,$0.09,82
Frostbitten Cloak of the North,$0.03,1221
Frostglade Familiar,$0.66,197
Frostglade Familiar Armor,$0.07,182
Frostglade Familiar Bow,$0.04,445
Frostglade Familiar Cape,$0.07,208
Frostglade Familiar Hat,$0.11,336
Frostglade Familiar Legs,$0.06,218
Frostglade Familiar Loading Screen,$0.03,1167
Frostglade Familiar Quiver,$0.05,191
Frostglade Familiar Sleeves,$0.04,287
Frostheart,$1.00,62
Frostiron Raider Axe,$0.03,545
Frostiron Raider Fist,$0.03,383
Frostiron Raider Helm,$0.03,629
Frostiron Raider Set,$0.04,149
Frostiron Raider Shield,$0.03,611
Frostiron Raider Tusks,$0.03,478
Frostiron Raider Wrap,$0.03,619
Frostiron Sorceress Brooch,$0.03,827
Frostiron Sorceress Cape,$0.03,1020
Frostiron Sorceress Cuffs,$0.03,757
Frostiron Sorceress Pads,$0.03,958
Frostiron Sorceress Set,$0.03,186
Frostiron Sorceress Staff,$0.03,603
Frostivus 2017 Treasure,$11.76,23
Frostivus 2018 Treasure 2,$11.66,32
Frostivus 2018 Treasure I,$10.21,35
Frostivus 2019 Treasure,$2.67,81
Frostivus Gift - Naughty,$25.32,2
Frostivus Gift - Nice,$50.64,2
Frostivus Treasure Key 2013,$8.63,21
Frostivus Treasure Redemption Token,$8.02,39
Frostmoot,$43.43,11
Frostmoot Tree,$15.45,19
Frostreach Brigands,$1.63,53
Frostreach Brigands Axes,$0.05,74
Frostreach Brigands Bracers,$0.03,120
Frostreach Brigands Harness,$0.06,54
Frostreach Brigands Hat,$0.07,58
Frostreach Brigands Scarf,$0.07,40
Frostreach Brigands Shoulders,$0.03,92
Frostreach Brigands Thermos,$0.04,132
Frostshard Ascendant,$6.98,38
Frozen A Dire Gaze,$0.76,6
Frozen Abdomen of Perception,$11.50,2
Frozen Acolyte of Clasz Set,$396.29,1
Frozen Admiral's Foraged Cap,$0.05,44
Frozen Admiral's Salty Shawl,$0.08,31
Frozen Admiral's Stash,$0.05,35
Frozen Adornment of the Clergy Ascetic,$0.06,42
Frozen Adornments of the Ember Crane,$9.50,1
Frozen Aegis of the Storm,$12.48,3
Frozen Aethereal Crescent Wand,$3.88,3
Frozen Aghanim's Basher,$13.51,1
Frozen Alchemists Infuser,$0.47,11
Frozen Alpha Predator Set,$48.65,1
Frozen Alphid of Lecaciida,$0.50,9
Frozen Amberlight Shawl,$3.04,3
Frozen Ancestor's Frozen Axe,$0.05,78
Frozen Ancestors' Pauldron,$10.51,2
Frozen Ancestral Axes of Karroch,$22.57,1
Frozen Ancestral Belt of Karroch,$209.14,1
Frozen Ancestral Bracers of Karroch,$9.06,1
Frozen Ancestral Cloak,$4.71,3
Frozen Ancestral Hair of Karroch,$29.61,1
Frozen Ancestral Medicine Stick,$3.38,3
Frozen Ancient Armor Arms,$0.04,56
Frozen Ancient Armor Back,$0.04,43
Frozen Ancient Armor Breastplates,$0.03,45
Frozen Ancient Armor Helmet,$0.04,69
Frozen Ancient Armor Shoulder Shields,$0.03,38
Frozen Ancient Imbued Spinal Blade,$0.12,15
Frozen Ancient Mask of Intimidation,$6.55,1
Frozen Announcer: Axe,$0.19,20
Frozen Announcer: Bastion,$0.42,16
Frozen Announcer: Clockwerk,$126.58,1
Frozen Announcer: Defense Grid,$14.80,1
Frozen Announcer: Dr. Kleiner,$12.65,1
Frozen Announcer: GLaDOS,$0.86,19
Frozen Announcer: Juggernaut,$0.77,17
Frozen Announcer: Lina,$3.45,4
Frozen Announcer: Nature's Prophet,$0.26,29
Frozen Announcer: Pirate Captain,$29.99,1
Frozen Announcer: Storm Spirit,$0.58,20
Frozen Announcer: The Stanley Parable,$230.00,1
Frozen Announcer: Trine,$0.20,16
Frozen Announcer: Tusk,$0.23,31
Frozen Antennae of the Master Weaver,$0.04,43
Frozen Aqwanderer Boots,$3.61,3
Frozen Aqwanderer Carapace,$0.88,9
Frozen Aqwanderer Crown,$7.78,5
Frozen Aqwanderer Neckbrace,$0.93,5
Frozen Aqwanderer Set,$47.55,1
Frozen Araceae's Tribute Bracelets,$0.10,15
Frozen Araceae's Tribute Hair,$0.04,54
Frozen Araceae's Tribute Necklace,$0.10,15
Frozen Araceae's Tribute Skirt,$0.06,20
Frozen Araceae's Tribute Spear,$0.09,25
Frozen Arc of the Northern Wind,$0.06,29
Frozen Arcane Drapings,$0.06,101
Frozen Arcane Fist,$0.14,24
Frozen Arcane Shield,$0.06,26
Frozen Arcane Sight,$0.05,33
Frozen Arctic Bracers of the North,$0.08,21
Frozen Arctic Hunter's Hood,$21.51,2
Frozen Arctic Hunter's Ice Axe,$9.21,2
Frozen Arm Guards of Prosperity,$7.90,6
Frozen Armblade of the Chiseled Guard,$0.03,64
Frozen Armguard of the Steppe,$16.02,3
Frozen Armguards of the Penitent Nomad,$110.99,1
Frozen Armlets of Command,$0.04,41
Frozen Armlets of Teardrop Ice,$0.05,30
Frozen Armlets of the Falling Comet,$28.57,3
Frozen Armor from the Gloom,$2.88,3
Frozen Armor of Eternal Eclipse,$0.04,26
Frozen Armor of Renewed Faith Set,$11.00,1
Frozen Armor of the Drake,$12.66,1
Frozen Armor of the Purist Champion,$35.66,1
Frozen Armor of the Purist Champion Set,$3.30,3
Frozen Armor of the Revenant,$5.92,2
Frozen Armor of the Sanguine Moon Set,$88.12,1
Frozen Armor of the Slithereen Exile,$11.00,2
Frozen Armor of the Stalwart Soul,$400.00,1
Frozen Armor of the Tentacular Timelord,$50.64,1
Frozen Armor of Thunderwrath's Calling,$26.58,3
Frozen Armored Exoskeleton Set,$33.00,1
Frozen Armored Exoskeleton Wings,$701.21,1
Frozen Armour of the Exiled Ronin,$0.25,33
Frozen Arms of Deep Magma,$14.32,1
Frozen Arms of Eternal Reign,$2.88,5
Frozen Arms of the Bladebreaker Dagger Pack,$44.19,1
Frozen Arms of the Cryogenic Embrace,$0.07,20
Frozen Arms of the Master Weaver,$0.06,34
Frozen Arms of the Silent Champion,$7.06,5
Frozen Arnabus the Fairy Rabbit,$0.20,30
Frozen Arsenal Forge,$3.60,6
Frozen Ashborn Horns,$12.55,2
Frozen Aspects of Summer,$54.65,1
Frozen Assistant's Cutter,$34.50,1
Frozen Ataxia,$0.06,17
Frozen Atramentos the Apocalyptic,$0.15,149
Frozen Augur's Armor,$0.08,23
Frozen Augur's Belt,$0.04,55
Frozen Augur's Curse Set,$62.15,1
Frozen Augur's Ghosts,$0.04,156
Frozen Augur's Hair,$0.04,48
Frozen Augur's Skirt,$0.05,54
Frozen Auspex of the Inauspicious Abyss,$10.05,2
Frozen Avon of the Crescent Moon,$1.18,4
Frozen Axe Announcer Pack,$400.00,1
Frozen Axe of the Black Death Executioner,$28.71,5
Frozen Axe of the Red Conqueror,$0.43,8
Frozen Azure Shroud,$4.79,4
Frozen Azuremir,$0.84,21
Frozen Baby Roshan,$13.01,14
Frozen Back of the Cryogenic Embrace,$0.19,22
Frozen Back of the Master Weaver,$0.04,172
Frozen Ball-n-Chains of the Black Death,$8.25,3
Frozen Band Of Summoning,$22.66,1
Frozen Bandana of the Bone Ruin Bandits,$20.93,1
Frozen Barding of the Conquering Tyrant,$31.64,1
Frozen Barrel of Whale Ale,$15.79,4
Frozen Barrier Shard Axe,$0.11,37
Frozen Battle Claws of the Great Grey,$12.00,1
Frozen Battlejug of the the Drunken Warlord,$8.63,1
Frozen Battleseeker Belt,$2.94,5
Frozen Battleseeker Helmet,$3.56,6
Frozen Beak of the Stormcrow,$10.18,2
Frozen Beard of the Woodland Outcast,$0.03,53
Frozen Beast-Jaw Bludgeoner,$131.17,1
Frozen Beautiful Haunting,$3.45,3
Frozen Belt of Ancestral Luck,$0.37,11
Frozen Belt of Claszureme,$3.19,2
Frozen Belt of Fury,$0.04,48
Frozen Belt of Omexe,$2.70,2
Frozen Belt of Teardrop Ice,$0.04,94
Frozen Belt of the Arsenal Magus,$4.43,3
Frozen Belt of the Blood Covenant,$4.28,2
Frozen Belt of the Conquering Tyrant,$9.28,1
Frozen Belt of the Cryogenic Embrace,$0.07,19
Frozen Belt of the Eleven Curses,$5.75,1
Frozen Belt of the Eternal Light,$34.53,2
Frozen Belt of the Forest Hermit,$0.04,60
Frozen Belt of The Iron Drakken,$4.86,5
Frozen Belt of the Radiant Protector,$100.00,4
Frozen Belt of the Scarlet Raven,$0.05,32
Frozen Belt of the Twisted Arc,$9.51,1
Frozen Berserker's Pauldron,$30.17,1
Frozen Bertha the Morde-bat,$0.04,18
Frozen Besieging Bow,$0.03,91
Frozen Bindings of Frost Set,$28.75,1
Frozen Bindings of the Summoned Lord,$12.00,2
Frozen Birot's Bindings Set,$31.39,2
Frozen Birot's Helm of Dignity,$1.85,4
Frozen Bite of the Slithereen Knight - Off-Hand,$0.10,13
Frozen Black Boots of the Voyager,$0.12,16
Frozen Black Reaver,$0.03,142
Frozen Blackened Edge of the Bladekeeper,$54.56,1
Frozen Blade of Endless Havoc,$0.28,18
Frozen Blade of Eternal Reign,$0.38,5
Frozen Blade of Misery,$3.17,2
Frozen Blade of the Abyss,$0.55,11
Frozen Blade of the Blood Covenant - Off-Hand,$3.11,2
Frozen Blade of the Blood Stained Sands,$0.10,22
Frozen Blade of the Chiseled Guard,$0.04,45
Frozen Blade of the Crimson Cut-throat,$184.73,2
Frozen Blade of the Dark Wraith,$0.13,20
Frozen Blade of the Demonic Vessel,$147.14,1
Frozen Blade of the Ephemeral Haunt,$12.20,1
Frozen Blade of the Silent Guardian,$0.05,30
Frozen Bladebreaker Armguards,$0.06,24
Frozen Bladebreaker Brush,$0.05,71
Frozen Blades of Eternal Eclipse,$0.12,27
Frozen Blades of Malicious Efflorescence,$0.04,60
Frozen Blades of the Predator,$0.07,15
Frozen Blades of Voth Domosh,$231.98,1
Frozen Blaze Armor,$73.76,1
Frozen Blindfold from the Gloom,$3.54,4
Frozen Blood,$4.34,30
Frozen Blood Chaser,$210.79,1
Frozen Blood Covenant Blade Pack,$11.66,1
Frozen Blood Loading Screen,$0.04,182
Frozen Bloodletter,$24.30,1
Frozen Bloodmist Armor Set,$28.00,3
Frozen Bloodmist Belt,$2.64,2
Frozen Bloodmist Crescent Axe,$131.05,1
Frozen Blotto and Stick,$0.36,11
Frozen Blouse of Forsaken Beauty,$57.50,1
Frozen Blue Stone Shoulder of the Voyager,$0.14,10
Frozen Blueheart Tails,$13.12,1
Frozen Bo of Bedrock Serenity,$5.00,2
Frozen Bobusang's Axe,$11.38,3
Frozen Bobusang's Fist of the Predator Owl,$9.60,5
Frozen Bobusang's Jacket,$6.27,4
Frozen Bobusang's Merchandise,$533.79,1
Frozen Bobusang's Sunshade,$8.94,3
Frozen Bobusang's Tobacco Fix,$0.71,7
Frozen Bonds of Vincere Set,$29.06,5
Frozen Bonedress of the Yuwipi,$9.60,1
Frozen Bonehunter Belt,$30.42,1
Frozen Bonehunter Bracers,$9.11,1
Frozen Bonehunter Skullguard,$3.60,2
Frozen Bonehunter Tuskguard,$19.44,1
Frozen Bow of Forsaken Beauty,$6.86,3
Frozen Bow of the Crypt Guardian,$144.09,1
Frozen Bow of the Crystal Caves,$9.94,4
Frozen Bow of the Shadowcat,$0.06,17
Frozen Bow of the Sun Vine,$4.60,1
Frozen Bracer and Band of Ancestral Luck,$0.18,12
Frozen Bracer of a Savage Age,$19.87,2
Frozen Bracer of the Eleven Curses,$4.14,1
Frozen Bracers of Bird's Stone,$0.06,13
Frozen Bracers of Claszureme,$34.50,2
Frozen Bracers of Fury,$0.04,46
Frozen Bracers of Impending Transgressions,$2.54,3
Frozen Bracers of Malicious Efflorescence,$0.15,29
Frozen Bracers of the Awakened,$0.07,22
Frozen Bracers of the Burning Cabal,$11.77,1
Frozen Bracers of the Clergy Ascetic,$0.04,41
Frozen Bracers of the Conjurer,$0.06,27
Frozen Bracers of the Conquering Tyrant,$51.75,1
Frozen Bracers of the Dark Magic,$4.10,2
Frozen Bracers of the Drake,$15.34,1
Frozen Bracers of the Eastern Range,$2.10,3
Frozen Bracers of the Ebony Tower,$15.00,1
Frozen Bracers of the Frozen Feather,$0.11,29
Frozen Bracers of the Gwimyeon Warrior,$0.15,31
Frozen Bracers of The Howling Wolf,$0.12,16
Frozen Bracers of the Radiant Crusader,$5.13,1
Frozen Bracers of the Silent Guardian,$0.05,63
Frozen Bracers of the Tentacular Timelord,$14.12,2
Frozen Bracers of the Wandering Demon,$2.92,3
Frozen Bracers Omexe,$1.95,1
Frozen Braces of the Atniw,$0.09,14
Frozen Braid of Delicacies of Butchery,$5.07,3
Frozen Braid of Fiery Curls,$0.55,8
Frozen Braids of Moonshadow,$0.21,13
Frozen Braids of the Radiant Protector,$0.55,8
Frozen Bramble Watch,$3.75,1
Frozen Bramblehorn,$3.29,3
Frozen Breastplate of the Slithereen Knight,$0.06,13
Frozen Breath of The Iron Drakken,$1.01,7
Frozen Bright Moon Chima,$32.80,1
Frozen Bright Moon Jeonmo,$2.62,7
Frozen Bright Moon Somae,$3.46,4
Frozen Brooch of Death's Bride,$4.51,3
Frozen Brooch of the Third Insight,$4.97,3
Frozen Brutal Crescent of the Conquering Tyrant,$5.17,2
Frozen Bulwark of the Rogue Knight,$0.40,9
Frozen Burden of the Exiled Ronin,$0.07,74
Frozen Burden of the Highborn,$0.04,48
Frozen Button Down of the Voyager,$0.06,13
Frozen Call of the Dendrochron,$0.10,25
Frozen Cap of the Fungal Lord,$0.11,32
Frozen Cape of Eternal Reign,$3.74,4
Frozen Cape of the Arsenal Magus,$1.44,10
Frozen Cape of the Burning Cabal,$58.83,1
Frozen Cape of the Crystalline Queen,$8.63,2
Frozen Cape of the Eastern Range,$0.62,8
Frozen Cape of the Frozen Feather,$0.07,44
Frozen Captain's Hook,$133.19,1
Frozen Carapace of the Chosen Larva,$0.03,65
Frozen Carved Grin of the Trickster,$126.84,1
Frozen Caustic Glare,$0.06,40
Frozen Caustic Guard,$0.07,33
Frozen Caustic Rack,$0.04,85
Frozen Caustic Spurs,$0.04,39
Frozen Caustic Tarsus,$0.05,38
Frozen Celestial Bane,$24.22,1
Frozen Celestial Observatory,$0.08,57
Frozen Cerebral Support,$65.59,1
Frozen Ceremonial Claws of Qaldin,$23.00,1
Frozen Ceremonial Pshent of Qaldin,$4.09,3
Frozen Chained Beauty,$0.05,37
Frozen Chained Guard,$0.04,32
Frozen Chained Spur,$0.04,80
Frozen Chained Wings,$0.03,135
Frozen Chestpiece of the Eternal Light,$0.10,17
Frozen Chestplate of the Hierophant,$6.15,1
Frozen Chronite Armor,$3.30,3
Frozen Chronite Bracers,$18.33,2
Frozen Chronite Scepter,$15.26,1
Frozen Chronoptic Crown,$6.27,2
Frozen Cinch of the Mortal Coil,$0.12,19
Frozen Circlet of Forsaken Beauty,$115.00,1
Frozen Circlet of the Purist Champion,$464.32,1
Frozen Claddish Gauntlets,$0.08,20
Frozen Claddish Guard,$0.05,75
Frozen Claddish Hightops,$0.05,38
Frozen Claddish Voyager's Chestplate,$0.05,14
Frozen Claddish Voyager's Elegant Pauldron,$0.10,16
Frozen Claddish Voyager's First Chance,$0.27,10
Frozen Claddish Voyager's Gloves,$0.14,20
Frozen Claddish Voyager's Helm,$0.05,19
Frozen Claddish Voyager's Second Chance,$0.10,9
Frozen Claddish Voyager's Treads,$0.14,14
Frozen Claddish Voyager's True North,$0.15,10
Frozen Claw of the Haruspex,$12.66,2
Frozen Cleaver of Delicacies of Butchery,$5.29,2
Frozen Cloak of the Boreal Watch,$0.11,11
Frozen Cloak of the Dark Wraith,$0.13,32
Frozen Cloak of the Demonic Vessel,$2.77,2
Frozen Cloak of the Nimble Edge,$385.29,1
Frozen Cloak of the Northern Wind,$0.19,17
Frozen Cloak of the Resentful Spectre,$5.49,2
Frozen Cloth of the Clergy Ascetic,$0.04,44
Frozen Cloud Forged Great Bracers,$0.04,39
Frozen Cloud Forged Great Girdle,$0.09,18
Frozen Cloud Forged Great Helm,$0.04,33
Frozen Cloud Forged Great Mantle,$0.23,9
Frozen Cloud Forged Great Staff,$0.08,22
Frozen Cloud Forged Great Wings,$0.04,109
Frozen Cluckles the Brave,$1.55,13
Frozen Coat of the Scarlet Raven,$0.07,31
Frozen Coco the Courageous,$0.38,15
Frozen Cold Case Bow,$5.52,4
Frozen Cold Light of the Mist,$9.47,1
Frozen Collar of Command,$0.03,18
Frozen Commanding Rod of the Penitent Nomad,$4.42,1
Frozen Commodore's Facings,$777.77,1
Frozen Commodore's Gaiters,$18.65,1
Frozen Compass Edge of the Voyager,$0.08,24
Frozen Core of Stoneshard Majesty,$0.03,148
Frozen Coronet of the Mortal Coil,$0.04,53
Frozen Corpsemaker,$0.15,26
Frozen Corruptor,$11.05,3
Frozen Corset of the Mortal Coil,$0.04,59
Frozen Corset of the Outcast,$2.35,4
Frozen Councilor's Mask,$4.17,2
Frozen Councilor's Staff,$3.57,1
Frozen Cowl of the Blood Stained Sands,$2.79,4
Frozen Cowl of the Boreal Watch,$27.15,2
Frozen Cowl of the Malignant Corruption,$5.29,6
Frozen Cranial Clap Trap,$5.35,3
Frozen Craniomancer,$6.27,1
Frozen Crawlers of the Ancient Sovereign,$165.11,2
Frozen Crazed Tassels of the Black Death,$120.08,2
Frozen Creeper's Cruel Hook,$8.44,1
Frozen Creeper's Cruel Painsaw,$115.27,1
Frozen Crest of Bird's Stone,$0.05,28
Frozen Crest of the Magus Magnus,$12.27,1
Frozen Crests of Polymorphia,$12.66,1
Frozen Crimson Guard of Prosperity,$38.25,2
Frozen Crimson Wyvern Bracers,$13.96,1
Frozen Crimson Wyvern Helm,$2.68,4
Frozen Crimson Wyvern Skirt,$5.60,1
Frozen Crown of Entwined Fate,$0.03,98
Frozen Crown of Eternal Reign,$1.16,4
Frozen Crown of Perception,$3.96,4
Frozen Crown of the Falling Comet,$18.42,2
Frozen Crypt Guardian's Set,$16.73,1
Frozen Crystalline Initio,$261.45,1
Frozen Cuff Hook of the Black Death,$3.84,3
Frozen Cuffs of Divine Ascension,$1.54,2
Frozen Curled Root-Staff,$33.81,1
Frozen Curls of Flame,$0.04,127
Frozen Curse of the Highborn,$0.13,13
Frozen Custom of Karroch Set,$36.04,1
Frozen Cut of the Atniw,$0.10,17
Frozen Dagger of Anguish,$0.72,5
Frozen Dagger of the Outcast,$0.20,10
Frozen Dark Pauldrons of the Conjurer,$0.05,22
Frozen Dark Quiver of the Vandal,$4.60,2
Frozen Dark Ranger's Headdress,$0.62,7
Frozen Dark Tracer,$7.21,5
Frozen Dark Wraith Set,$34.21,2
Frozen Darkstar the Mistforged,$0.04,61
Frozen Dead Winter Set,$48.95,1
Frozen Dead Winter Soul,$0.06,27
Frozen Death Mask of the Brave,$5.75,1
Frozen Death Mask of the Conquering Tyrant,$6.38,2
Frozen Death Shadow Boots,$0.57,4
Frozen Death Shadow Bow,$0.83,10
Frozen Death Shadow Bracers,$0.07,12
Frozen Death Shadow Cape,$0.08,13
Frozen Death Shadow Cowl,$2.16,5
Frozen Death Shadow Mantle,$0.31,12
Frozen Death Shadow Quiver,$0.19,10
Frozen Deathripper,$0.15,23
Frozen Deathwielder,$8.06,2
Frozen Decorative Armor of the Bone Scryer,$65.59,1
Frozen Deep Vault Guardian Armplates,$5.06,4
Frozen Deep Vault Guardian Headfin,$2.66,2
Frozen Deep Vault Guardian Spine,$10.00,1
Frozen Deep Vault Guardian Trident,$1.61,6
Frozen Deep Warden's Conch Pauldron,$0.06,34
Frozen Deep Warden's Darkray Cape,$0.06,44
Frozen Deep Warden's Prized Scimitar,$0.05,97
Frozen Deep Warden's Seized Hood,$0.03,46
Frozen Deep Warden's Tooth Bracer,$0.03,24
Frozen Demon Blood Armor,$67.78,2
Frozen Demon Blood Guard,$16.16,1
Frozen Demon Spine Recurve Bow,$8.64,2
Frozen Demonhide Girdle of Apocalyptic Fire,$4.42,1
Frozen Demonomicon,$0.06,28
Frozen Desert Gale Arms,$0.19,3
Frozen Desert Gale Helmet,$1.23,6
Frozen Desert Gale Mount,$19.44,3
Frozen Desert Gale Moustache,$3.54,1
Frozen Desert Gale Shoulder Plate,$1.29,3
Frozen Diadem of the Goddess Enthroned,$12.02,1
Frozen Dials of Claszureme Set,$209.88,2
Frozen Diffusal Lance,$46.00,2
Frozen Direstone Bracers,$21.62,1
Frozen Direstone Crown,$28.77,1
Frozen Direstone Liferipper,$3.36,3
Frozen Doom of Ithogoaki,$0.13,15
Frozen Dorsal Doom,$50.91,1
Frozen Double Edge of the Unbroken Stallion,$13.22,3
Frozen Dragon Forged Armor,$0.24,18
Frozen Dragon Forged Staff,$0.11,17
Frozen Dragon Forged Stare,$0.09,18
Frozen Dragon Forged Wings,$0.11,19
Frozen Dragonfire,$392.35,1
Frozen Dragonterror,$67.48,1
Frozen Drape of Bird's Stone,$0.06,36
Frozen Dreaded Bravo's Cape,$0.40,9
Frozen Dreaded Bravo's Guise,$0.09,18
Frozen Dreaded Bravo's Scarf,$0.29,18
Frozen Dreaded Dreads,$18.36,3
Frozen Dreadknight Blade,$6.76,2
Frozen Dreadknight Cloak,$13.64,1
Frozen Dreadknight Gauntlet,$19.21,1
